group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,-0.00095906295,0.01978835,0.472,0.528,0.472,0.2635,False,Gpr37l1,60
GABAergic Neurons,0.0003282135,0.020751664,0.525,0.475,0.475,0.28272727272727277,False,Gpr37l1,60
Endocrine Cells,-0.0038382483,0.057473853,0.481,0.519,0.481,0.29925,False,Gpr37l1,60
Medium Spiny Neurons,-0.069647595,0.012379398,0.0,1.0,0.0,0.0,True,Gpr88,60
Oligodendrocytes,-0.011284445,0.009769051,0.119,0.881,0.119,0.0595,False,Gpr88,60
Oligodendrocyte Precursor Cells,0.01391988,0.012054047,0.877,0.123,0.123,0.08066666666666666,False,Gpr88,60
Myocytes,0.021281194,0.022739025,0.816,0.184,0.184,0.1065,False,Gpr88,60
Neurons,0.007977328,0.011875431,0.752,0.248,0.248,0.13479999999999998,False,Gpr88,60
Neural Stem Cells,0.008326814,0.020348711,0.657,0.343,0.343,0.16949999999999998,False,Gpr88,60
Excitatory Neurons,0.0040967516,0.013381774,0.616,0.384,0.384,0.20014285714285712,False,Gpr88,60
Endothelial Cells,-0.007906051,0.030388217,0.401,0.599,0.401,0.22524999999999998,False,Gpr88,60
GABAergic Neurons,0.00364757,0.020983228,0.581,0.419,0.419,0.24677777777777773,False,Gpr88,60
Endocrine Cells,0.005730358,0.057457548,0.541,0.459,0.459,0.26799999999999996,False,Gpr88,60
Microglia,-0.0005544753,0.01786333,0.473,0.527,0.473,0.2866363636363636,False,Gpr88,60
Astrocytes,0.00030798663,0.017030269,0.525,0.475,0.475,0.3023333333333333,False,Gpr88,60
Oligodendrocytes,-0.036749594,0.011103387,0.0,1.0,0.0,0.0,True,Gprc5b,60
Neurons,0.021557035,0.011437695,0.969,0.031,0.031,0.0155,True,Gprc5b,60
Neural Stem Cells,-0.027104273,0.019128928,0.093,0.907,0.093,0.04133333333333333,True,Gprc5b,60
Medium Spiny Neurons,-0.0086899875,0.010028495,0.2,0.8,0.2,0.081,False,Gprc5b,60
Endothelial Cells,-0.015422824,0.029406557,0.298,0.702,0.298,0.1244,False,Gprc5b,60
Oligodendrocyte Precursor Cells,0.005595398,0.012105986,0.683,0.317,0.317,0.1565,False,Gprc5b,60
Myocytes,0.006889047,0.022886282,0.618,0.382,0.382,0.18871428571428575,False,Gprc5b,60
Astrocytes,-0.006074627,0.018363792,0.385,0.615,0.385,0.21325000000000002,False,Gprc5b,60
Excitatory Neurons,0.0040722303,0.0135389315,0.613,0.387,0.387,0.23255555555555554,False,Gprc5b,60
Microglia,-0.0019516429,0.018374981,0.45,0.55,0.45,0.2543,False,Gprc5b,60
Endocrine Cells,-0.007241439,0.057470135,0.455,0.545,0.455,0.2725454545454546,False,Gprc5b,60
GABAergic Neurons,0.001138518,0.021127028,0.539,0.461,0.461,0.28825,False,Gprc5b,60
Microglia,0.039868765,0.020278046,0.973,0.027,0.027,0.027,True,Grn,60
Oligodendrocyte Precursor Cells,0.011873568,0.012063789,0.833,0.167,0.167,0.097,False,Grn,60
Medium Spiny Neurons,-0.009021794,0.009784764,0.181,0.819,0.181,0.125,False,Grn,60
Endocrine Cells,-0.047344565,0.05745947,0.207,0.793,0.207,0.1455,False,Grn,60
Neurons,0.009226685,0.011830361,0.781,0.219,0.219,0.16019999999999998,False,Grn,60
Oligodendrocytes,-0.00693134,0.009792568,0.242,0.758,0.242,0.1738333333333333,False,Grn,60
Myocytes,0.010298639,0.02279927,0.669,0.331,0.331,0.19628571428571426,False,Grn,60
Endothelial Cells,-0.008307662,0.030179864,0.398,0.602,0.398,0.22149999999999997,False,Grn,60
Excitatory Neurons,0.0031239644,0.013291962,0.589,0.411,0.411,0.24255555555555552,False,Grn,60
Neural Stem Cells,0.0042332136,0.020317372,0.588,0.412,0.412,0.25949999999999995,False,Grn,60
Astrocytes,0.0012470101,0.017126555,0.55,0.45,0.45,0.2768181818181818,False,Grn,60
GABAergic Neurons,-0.0003288548,0.020518024,0.51,0.49,0.49,0.29458333333333336,False,Grn,60
Endocrine Cells,0.20834196,0.05799596,1.0,0.0,0.0,0.0,True,Gstp1,60
Oligodendrocytes,0.04068681,0.010398353,1.0,0.0,0.0,0.0,True,Gstp1,60
Myocytes,0.07077697,0.022804083,0.999,0.001,0.001,0.0003333333333333333,True,Gstp1,60
Oligodendrocyte Precursor Cells,0.015989883,0.012052819,0.907,0.093,0.093,0.0235,True,Gstp1,60
Neurons,0.012023503,0.01167961,0.844,0.156,0.156,0.05,False,Gstp1,60
Neural Stem Cells,0.012608966,0.0201027,0.731,0.269,0.269,0.08650000000000001,False,Gstp1,60
Astrocytes,0.008661093,0.017144075,0.707,0.293,0.293,0.116,False,Gstp1,60
Excitatory Neurons,0.007074541,0.013418672,0.702,0.298,0.298,0.13875,False,Gstp1,60
Medium Spiny Neurons,-0.0040777507,0.009957278,0.352,0.648,0.352,0.16244444444444447,False,Gstp1,60
GABAergic Neurons,0.0025392072,0.020681301,0.562,0.438,0.438,0.19,False,Gstp1,60
Endothelial Cells,-0.0036191673,0.03027287,0.457,0.543,0.457,0.21427272727272728,False,Gstp1,60
Microglia,0.0013281268,0.017905982,0.511,0.489,0.489,0.23716666666666666,False,Gstp1,60
Endocrine Cells,-0.28640395,0.05750927,0.0,1.0,0.0,0.0,True,H2-D1,60
Microglia,0.060759846,0.01914461,1.0,0.0,0.0,0.0,True,H2-D1,60
Myocytes,0.13213962,0.022947345,1.0,0.0,0.0,0.0,True,H2-D1,60
Oligodendrocytes,0.017202374,0.010065341,0.957,0.043,0.043,0.01075,True,H2-D1,60
Neurons,0.015375508,0.011835526,0.907,0.093,0.093,0.027200000000000002,True,H2-D1,60
Oligodendrocyte Precursor Cells,0.015606204,0.01206211,0.902,0.098,0.098,0.039,True,H2-D1,60
Neural Stem Cells,-0.023487685,0.020182764,0.124,0.876,0.124,0.05114285714285714,False,H2-D1,60
Astrocytes,0.013196445,0.01728076,0.783,0.217,0.217,0.071875,False,H2-D1,60
Medium Spiny Neurons,-0.0054483307,0.0097671,0.299,0.701,0.299,0.09711111111111109,False,H2-D1,60
Endothelial Cells,-0.011600714,0.02897887,0.35,0.65,0.35,0.12239999999999998,False,H2-D1,60
Excitatory Neurons,0.0050720247,0.013250859,0.65,0.35,0.35,0.14309090909090907,False,H2-D1,60
GABAergic Neurons,0.0013470832,0.02046835,0.542,0.458,0.458,0.16933333333333334,False,H2-D1,60
Endocrine Cells,0.24315096,0.058449876,1.0,0.0,0.0,0.0,True,H2-K1,60
Neural Stem Cells,-0.05204928,0.020288909,0.008,0.992,0.008,0.004,True,H2-K1,60
Microglia,0.03649583,0.018833846,0.971,0.029,0.029,0.012333333333333335,True,H2-K1,60
Neurons,0.012319743,0.011871945,0.845,0.155,0.155,0.048,True,H2-K1,60
Oligodendrocyte Precursor Cells,0.010827047,0.01206872,0.812,0.188,0.188,0.076,False,H2-K1,60
Medium Spiny Neurons,-0.008351041,0.009762508,0.2,0.8,0.2,0.09666666666666668,False,H2-K1,60
Endothelial Cells,-0.018961426,0.029323192,0.26,0.74,0.26,0.12000000000000001,False,H2-K1,60
Myocytes,-0.014445009,0.022753589,0.263,0.737,0.263,0.13787500000000003,False,H2-K1,60
Astrocytes,0.005709954,0.017268399,0.647,0.353,0.353,0.1617777777777778,False,H2-K1,60
Excitatory Neurons,0.003987773,0.013225277,0.614,0.386,0.386,0.1842,False,H2-K1,60
Oligodendrocytes,-0.0027494377,0.009912456,0.413,0.587,0.413,0.205,False,H2-K1,60
GABAergic Neurons,-0.00024645138,0.020434346,0.512,0.488,0.488,0.22858333333333333,False,H2-K1,60
Endocrine Cells,-0.12425494,0.057494678,0.015,0.985,0.015,0.015,True,Hexb,60
Myocytes,-0.030712862,0.02277437,0.089,0.911,0.089,0.052,False,Hexb,60
Oligodendrocyte Precursor Cells,0.013828482,0.012067819,0.877,0.123,0.123,0.07566666666666666,False,Hexb,60
Microglia,-0.03190222,0.029749917,0.143,0.857,0.143,0.0925,False,Hexb,60
Neurons,0.012286153,0.011764366,0.847,0.153,0.153,0.1046,False,Hexb,60
Oligodendrocytes,-0.0062250164,0.009967477,0.27,0.73,0.27,0.13216666666666668,False,Hexb,60
Medium Spiny Neurons,-0.0042771976,0.009901879,0.348,0.652,0.348,0.163,False,Hexb,60
Endothelial Cells,-0.010390179,0.030019576,0.367,0.633,0.367,0.1885,False,Hexb,60
Neural Stem Cells,0.0056694685,0.02009139,0.619,0.381,0.381,0.2098888888888889,False,Hexb,60
Excitatory Neurons,0.004121636,0.013332495,0.616,0.384,0.384,0.2273,False,Hexb,60
Astrocytes,0.0029631988,0.017257415,0.59,0.41,0.41,0.24390909090909094,False,Hexb,60
GABAergic Neurons,0.00077394256,0.020596545,0.53,0.47,0.47,0.26275000000000004,False,Hexb,60
Endocrine Cells,-0.092510276,0.057477012,0.05,0.95,0.05,0.05,False,Hist1h2bc,60
Oligodendrocytes,-0.014770805,0.0099346945,0.059,0.941,0.059,0.0545,False,Hist1h2bc,60
Neural Stem Cells,-0.02454069,0.01979121,0.109,0.891,0.109,0.07266666666666667,False,Hist1h2bc,60
Medium Spiny Neurons,-0.010230667,0.010062903,0.153,0.847,0.153,0.09275,False,Hist1h2bc,60
Oligodendrocyte Precursor Cells,0.011635788,0.012068157,0.829,0.171,0.171,0.10840000000000001,False,Hist1h2bc,60
Neurons,0.011119252,0.011771819,0.822,0.178,0.178,0.12,False,Hist1h2bc,60
Myocytes,0.0118619185,0.022742787,0.69,0.31,0.31,0.14714285714285716,False,Hist1h2bc,60
Excitatory Neurons,0.003377305,0.013367987,0.594,0.406,0.406,0.1795,False,Hist1h2bc,60
Microglia,-0.0036319268,0.01801946,0.414,0.586,0.414,0.20555555555555555,False,Hist1h2bc,60
Endothelial Cells,-0.003957659,0.029814875,0.454,0.546,0.454,0.2304,False,Hist1h2bc,60
Astrocytes,-0.00209404,0.01739363,0.469,0.531,0.469,0.2520909090909091,False,Hist1h2bc,60
GABAergic Neurons,-0.0020512508,0.02061223,0.481,0.519,0.481,0.2711666666666666,False,Hist1h2bc,60
Myocytes,0.19266003,0.023238586,1.0,0.0,0.0,0.0,True,Hspa5,60
Oligodendrocyte Precursor Cells,0.060923208,0.01206603,1.0,0.0,0.0,0.0,True,Hspa5,60
Excitatory Neurons,0.028055541,0.013962553,0.98,0.02,0.02,0.006666666666666667,True,Hspa5,60
Medium Spiny Neurons,0.016562592,0.009696431,0.948,0.052,0.052,0.018,True,Hspa5,60
Neurons,0.013535075,0.011345576,0.885,0.115,0.115,0.0374,True,Hspa5,60
Microglia,0.019804506,0.018826367,0.857,0.143,0.143,0.05499999999999999,False,Hspa5,60
Oligodendrocytes,0.008505516,0.010247955,0.792,0.208,0.208,0.07685714285714285,False,Hspa5,60
Endothelial Cells,0.023077423,0.029293811,0.78,0.22,0.22,0.09474999999999999,False,Hspa5,60
Astrocytes,0.010755722,0.017474895,0.741,0.259,0.259,0.11299999999999999,False,Hspa5,60
Neural Stem Cells,-0.010002727,0.019588102,0.293,0.707,0.293,0.13099999999999998,False,Hspa5,60
GABAergic Neurons,0.01281013,0.02141556,0.706,0.294,0.294,0.14581818181818182,False,Hspa5,60
Endocrine Cells,0.023921138,0.057966206,0.666,0.334,0.334,0.1615,False,Hspa5,60
Medium Spiny Neurons,-0.024786612,0.010035263,0.002,0.998,0.002,0.002,True,Id4,60
Neural Stem Cells,-0.039724488,0.019004181,0.02,0.98,0.02,0.011,True,Id4,60
Neurons,0.017182834,0.0115173,0.936,0.064,0.064,0.028666666666666663,True,Id4,60
Oligodendrocyte Precursor Cells,0.013082521,0.012060317,0.859,0.141,0.141,0.056749999999999995,False,Id4,60
Myocytes,-0.017154554,0.02271988,0.228,0.772,0.228,0.091,False,Id4,60
Oligodendrocytes,-0.0060929176,0.009871682,0.274,0.726,0.274,0.1215,False,Id4,60
Excitatory Neurons,0.0057712924,0.013316375,0.661,0.339,0.339,0.15257142857142858,False,Id4,60
Endocrine Cells,-0.013103168,0.057462085,0.414,0.586,0.414,0.18525,False,Id4,60
GABAergic Neurons,0.0026925702,0.020855311,0.562,0.438,0.438,0.21333333333333332,False,Id4,60
Endothelial Cells,-0.004269415,0.03008358,0.448,0.552,0.448,0.23679999999999998,False,Id4,60
Astrocytes,0.00029450524,0.017821852,0.525,0.475,0.475,0.25845454545454544,False,Id4,60
Microglia,0.00025993527,0.018026464,0.491,0.509,0.491,0.2778333333333333,False,Id4,60
Oligodendrocytes,-0.011625868,0.009687489,0.106,0.894,0.106,0.106,False,Igf2,60
Myocytes,-0.028216705,0.023238007,0.113,0.887,0.113,0.1095,False,Igf2,60
Endocrine Cells,-0.05287999,0.057447232,0.171,0.829,0.171,0.13,False,Igf2,60
Medium Spiny Neurons,-0.008234043,0.009751494,0.201,0.799,0.201,0.14775,False,Igf2,60
Neurons,0.00958589,0.011902957,0.787,0.213,0.213,0.1608,False,Igf2,60
Oligodendrocyte Precursor Cells,0.009510812,0.012051032,0.777,0.223,0.223,0.17116666666666666,False,Igf2,60
Neural Stem Cells,0.007453136,0.020309513,0.644,0.356,0.356,0.19757142857142856,False,Igf2,60
Microglia,-0.005489997,0.017738622,0.373,0.627,0.373,0.2195,False,Igf2,60
Excitatory Neurons,0.0029022112,0.013205888,0.584,0.416,0.416,0.24133333333333334,False,Igf2,60
Astrocytes,-0.0036119919,0.017337544,0.43,0.57,0.43,0.26020000000000004,False,Igf2,60
Endothelial Cells,-0.0033807033,0.028114276,0.457,0.543,0.457,0.2780909090909091,False,Igf2,60
GABAergic Neurons,-0.0013979787,0.020409096,0.496,0.504,0.496,0.29625,False,Igf2,60
Microglia,-0.054353077,0.018626338,0.0,1.0,0.0,0.0,True,Ighm,60
Medium Spiny Neurons,-0.014014628,0.009728787,0.068,0.932,0.068,0.034,True,Ighm,60
Oligodendrocytes,-0.0119022885,0.009704633,0.096,0.904,0.096,0.05466666666666667,False,Ighm,60
Oligodendrocyte Precursor Cells,0.009725817,0.012055392,0.786,0.214,0.214,0.0945,False,Ighm,60
Neurons,0.008747253,0.011894306,0.769,0.231,0.231,0.12179999999999999,False,Ighm,60
Excitatory Neurons,0.0076051876,0.013314503,0.72,0.28,0.28,0.14816666666666667,False,Ighm,60
Myocytes,0.010610634,0.022686766,0.675,0.325,0.325,0.17342857142857143,False,Ighm,60
Endothelial Cells,-0.011281977,0.030415466,0.358,0.642,0.358,0.1965,False,Ighm,60
Endocrine Cells,0.0054999264,0.057453044,0.541,0.459,0.459,0.22566666666666668,False,Ighm,60
Neural Stem Cells,0.0008341741,0.020471511,0.517,0.483,0.483,0.2514,False,Ighm,60
Astrocytes,-0.00026234964,0.017020984,0.516,0.484,0.484,0.2725454545454546,False,Ighm,60
GABAergic Neurons,-0.00045921825,0.020446075,0.508,0.492,0.492,0.29083333333333333,False,Ighm,60
Oligodendrocytes,-0.01565598,0.009703474,0.045,0.955,0.045,0.045,True,Il33,60
Medium Spiny Neurons,-0.010038148,0.009747253,0.146,0.854,0.146,0.0955,False,Il33,60
Oligodendrocyte Precursor Cells,0.0099217715,0.012056296,0.789,0.211,0.211,0.134,False,Il33,60
Neurons,0.009496946,0.011879522,0.785,0.215,0.215,0.15425,False,Il33,60
Endocrine Cells,-0.03914382,0.057457663,0.252,0.748,0.252,0.1738,False,Il33,60
Myocytes,0.014787227,0.022718944,0.726,0.274,0.274,0.1905,False,Il33,60
Excitatory Neurons,0.003803628,0.013232872,0.607,0.393,0.393,0.21942857142857145,False,Il33,60
Endothelial Cells,-0.008829439,0.030358845,0.394,0.606,0.394,0.24125000000000002,False,Il33,60
Microglia,-0.0036080494,0.017773097,0.413,0.587,0.413,0.2603333333333333,False,Il33,60
Astrocytes,-0.0013683074,0.017133078,0.484,0.516,0.484,0.2827,False,Il33,60
Neural Stem Cells,0.0004066966,0.020501168,0.509,0.491,0.491,0.30163636363636365,False,Il33,60
GABAergic Neurons,-0.0016609934,0.020449076,0.492,0.508,0.492,0.3175,False,Il33,60
Neural Stem Cells,-0.049535476,0.020282239,0.01,0.99,0.01,0.01,True,Itgb5,60
Oligodendrocytes,-0.009982944,0.009742634,0.14,0.86,0.14,0.07500000000000001,False,Itgb5,60
Neurons,0.0111737475,0.011853442,0.819,0.181,0.181,0.11033333333333334,False,Itgb5,60
Microglia,0.018691804,0.02060946,0.816,0.184,0.184,0.12875,False,Itgb5,60
Medium Spiny Neurons,-0.008798081,0.009777189,0.189,0.811,0.189,0.14079999999999998,False,Itgb5,60
Oligodendrocyte Precursor Cells,0.009731031,0.0120596485,0.786,0.214,0.214,0.153,False,Itgb5,60
Myocytes,-0.015961183,0.022711549,0.245,0.755,0.245,0.16614285714285712,False,Itgb5,60
Endocrine Cells,-0.025506014,0.057458002,0.34,0.66,0.34,0.187875,False,Itgb5,60
Endothelial Cells,-0.009526764,0.030072208,0.383,0.617,0.383,0.20955555555555555,False,Itgb5,60
Excitatory Neurons,0.0036024537,0.013243146,0.601,0.399,0.399,0.2285,False,Itgb5,60
Astrocytes,-0.002011711,0.017201426,0.47,0.53,0.47,0.25045454545454543,False,Itgb5,60
GABAergic Neurons,-0.00085620664,0.020459596,0.503,0.497,0.497,0.27099999999999996,False,Itgb5,60
Endocrine Cells,-0.28421375,0.057508137,0.0,1.0,0.0,0.0,True,Itih5,60
Myocytes,-0.052362103,0.022754995,0.008,0.992,0.008,0.004,True,Itih5,60
Oligodendrocytes,-0.012880713,0.0097494675,0.079,0.921,0.079,0.028999999999999998,True,Itih5,60
Endothelial Cells,-0.03445393,0.028625295,0.114,0.886,0.114,0.05025,False,Itih5,60
Neurons,0.012007095,0.011848992,0.841,0.159,0.159,0.072,False,Itih5,60
Medium Spiny Neurons,-0.007719829,0.009841087,0.223,0.777,0.223,0.09716666666666667,False,Itih5,60
Oligodendrocyte Precursor Cells,0.0091572385,0.012067596,0.769,0.231,0.231,0.11628571428571428,False,Itih5,60
Astrocytes,0.008034995,0.017310984,0.691,0.309,0.309,0.140375,False,Itih5,60
Excitatory Neurons,0.0039658095,0.013230641,0.613,0.387,0.387,0.16777777777777778,False,Itih5,60
Neural Stem Cells,0.004978892,0.02029928,0.599,0.401,0.401,0.1911,False,Itih5,60
Microglia,-0.0041777715,0.01783715,0.402,0.598,0.402,0.21027272727272728,False,Itih5,60
GABAergic Neurons,0.0003957122,0.02048414,0.525,0.475,0.475,0.23233333333333336,False,Itih5,60
Myocytes,0.18448205,0.023160415,1.0,0.0,0.0,0.0,True,Jun,60
Neural Stem Cells,0.046833917,0.019076334,0.998,0.002,0.002,0.001,True,Jun,60
Endothelial Cells,-0.05586123,0.029402455,0.032,0.968,0.032,0.011333333333333334,True,Jun,60
Oligodendrocytes,0.010853718,0.01031419,0.857,0.143,0.143,0.04425,True,Jun,60
Endocrine Cells,-0.036800385,0.05746628,0.261,0.739,0.261,0.0876,False,Jun,60
Oligodendrocyte Precursor Cells,0.0070982906,0.012161729,0.717,0.283,0.283,0.12016666666666666,False,Jun,60
Neurons,0.0056745727,0.011552888,0.695,0.305,0.305,0.14657142857142857,False,Jun,60
Medium Spiny Neurons,-0.0047750366,0.009962666,0.331,0.669,0.331,0.169625,False,Jun,60
Microglia,0.0052888123,0.018405238,0.616,0.384,0.384,0.19344444444444445,False,Jun,60
Excitatory Neurons,0.0029352696,0.013814793,0.583,0.417,0.417,0.2158,False,Jun,60
Astrocytes,-0.0020513441,0.017319005,0.47,0.53,0.47,0.23890909090909093,False,Jun,60
GABAergic Neurons,0.0003735984,0.020886898,0.525,0.475,0.475,0.25858333333333333,False,Jun,60
Oligodendrocytes,-0.029942995,0.009909908,0.001,0.999,0.001,0.001,True,Kdr,60
Medium Spiny Neurons,-0.0120028285,0.009710886,0.101,0.899,0.101,0.051000000000000004,False,Kdr,60
Oligodendrocyte Precursor Cells,0.008799586,0.012055622,0.762,0.238,0.238,0.11333333333333333,False,Kdr,60
Myocytes,0.015053113,0.022691354,0.729,0.271,0.271,0.15275,False,Kdr,60
Neurons,0.0059763743,0.01191642,0.695,0.305,0.305,0.18319999999999997,False,Kdr,60
Endothelial Cells,-0.014314204,0.03015682,0.315,0.685,0.315,0.20516666666666664,False,Kdr,60
Microglia,-0.0055504367,0.017722026,0.373,0.627,0.373,0.22914285714285712,False,Kdr,60
Endocrine Cells,0.012950269,0.057454403,0.598,0.402,0.402,0.25075,False,Kdr,60
Excitatory Neurons,0.0023028567,0.013203898,0.568,0.432,0.432,0.27088888888888885,False,Kdr,60
Neural Stem Cells,0.0017135835,0.020477945,0.532,0.468,0.468,0.29059999999999997,False,Kdr,60
GABAergic Neurons,-0.0026535878,0.020404294,0.47,0.53,0.47,0.30690909090909085,False,Kdr,60
Astrocytes,-6.5909815e-05,0.017008042,0.517,0.483,0.483,0.3215833333333333,False,Kdr,60
Neural Stem Cells,-0.08008314,0.02003598,0.0,1.0,0.0,0.0,True,Ldha,60
Myocytes,0.06935261,0.02285563,0.999,0.001,0.001,0.0005,True,Ldha,60
Medium Spiny Neurons,-0.012581462,0.009502191,0.083,0.917,0.083,0.028,True,Ldha,60
Oligodendrocyte Precursor Cells,0.009550506,0.012087633,0.777,0.223,0.223,0.07675,False,Ldha,60
Oligodendrocytes,-0.005767528,0.009946626,0.292,0.708,0.292,0.11979999999999999,False,Ldha,60
Endocrine Cells,-0.031704314,0.0574682,0.299,0.701,0.299,0.14966666666666664,False,Ldha,60
GABAergic Neurons,-0.0077893594,0.02116209,0.368,0.632,0.368,0.18085714285714286,False,Ldha,60
Excitatory Neurons,-0.0029378333,0.014320669,0.415,0.585,0.415,0.210125,False,Ldha,60
Neurons,0.0011648245,0.0114223035,0.558,0.442,0.442,0.23588888888888893,False,Ldha,60
Astrocytes,0.0016790443,0.017327353,0.556,0.444,0.444,0.25670000000000004,False,Ldha,60
Endothelial Cells,-0.0026092252,0.029598463,0.468,0.532,0.468,0.27590909090909094,False,Ldha,60
Microglia,0.00085373945,0.018323118,0.498,0.502,0.498,0.2944166666666667,False,Ldha,60
Oligodendrocytes,-0.052704293,0.010411669,0.0,1.0,0.0,0.0,True,Mag,60
Myocytes,-0.045556027,0.022815479,0.021,0.979,0.021,0.0105,True,Mag,60
Medium Spiny Neurons,-0.011651211,0.009725455,0.108,0.892,0.108,0.043000000000000003,True,Mag,60
Oligodendrocyte Precursor Cells,0.00849174,0.012051476,0.757,0.243,0.243,0.093,False,Mag,60
Neurons,0.007356023,0.011908608,0.73,0.27,0.27,0.12840000000000001,False,Mag,60
Endothelial Cells,-0.01052438,0.030466814,0.367,0.633,0.367,0.16816666666666666,False,Mag,60
Microglia,-0.0048925825,0.01775638,0.383,0.617,0.383,0.19885714285714284,False,Mag,60
Endocrine Cells,0.011247331,0.057451107,0.585,0.415,0.415,0.225875,False,Mag,60
Excitatory Neurons,0.0025580653,0.013205656,0.575,0.425,0.425,0.24799999999999997,False,Mag,60
Neural Stem Cells,0.0035881991,0.020437807,0.575,0.425,0.425,0.26569999999999994,False,Mag,60
Astrocytes,0.00025420214,0.017014353,0.525,0.475,0.475,0.2847272727272727,False,Mag,60
GABAergic Neurons,-0.0018945119,0.020414956,0.485,0.515,0.485,0.3014166666666666,False,Mag,60
Oligodendrocytes,-0.14957911,0.01321095,0.0,1.0,0.0,0.0,True,Mal,60
Medium Spiny Neurons,-0.02565896,0.0098815765,0.002,0.998,0.002,0.001,True,Mal,60
Neural Stem Cells,0.017482754,0.01992791,0.803,0.197,0.197,0.06633333333333334,False,Mal,60
Myocytes,0.01672643,0.022785407,0.756,0.244,0.244,0.11075,False,Mal,60
Microglia,-0.010153719,0.018048435,0.289,0.711,0.289,0.1464,False,Mal,60
Endothelial Cells,-0.012892712,0.029627724,0.334,0.666,0.334,0.17766666666666667,False,Mal,60
Oligodendrocyte Precursor Cells,0.0030896445,0.012070505,0.608,0.392,0.392,0.20828571428571432,False,Mal,60
Endocrine Cells,-0.011005455,0.057433918,0.426,0.574,0.426,0.23550000000000001,False,Mal,60
Neurons,0.0018005522,0.011763283,0.574,0.426,0.426,0.25666666666666665,False,Mal,60
Excitatory Neurons,-0.0022025495,0.013315908,0.429,0.571,0.429,0.2739,False,Mal,60
Astrocytes,-0.0025289503,0.017223984,0.459,0.541,0.459,0.2907272727272727,False,Mal,60
GABAergic Neurons,-0.0021257245,0.02063952,0.479,0.521,0.479,0.30641666666666667,False,Mal,60
Medium Spiny Neurons,-0.09807518,0.010215409,0.0,1.0,0.0,0.0,True,Mbp,60
Myocytes,0.11690392,0.023872225,1.0,0.0,0.0,0.0,True,Mbp,60
Neural Stem Cells,0.17873172,0.015506413,1.0,0.0,0.0,0.0,True,Mbp,60
Oligodendrocytes,-0.1061746,0.017027866,0.0,1.0,0.0,0.0,True,Mbp,60
Endocrine Cells,-0.13240497,0.057553925,0.004,0.996,0.004,0.0008,True,Mbp,60
Neurons,0.027804643,0.011034773,0.991,0.009,0.009,0.0021666666666666666,True,Mbp,60
Endothelial Cells,-0.06648883,0.028359853,0.011,0.989,0.011,0.003428571428571429,True,Mbp,60
Excitatory Neurons,-0.027177809,0.014647165,0.032,0.968,0.032,0.007,True,Mbp,60
Astrocytes,0.027313042,0.019618891,0.914,0.086,0.086,0.015777777777777776,True,Mbp,60
Oligodendrocyte Precursor Cells,-0.012957841,0.012673535,0.143,0.857,0.143,0.028499999999999998,True,Mbp,60
GABAergic Neurons,0.0042340173,0.02257445,0.587,0.413,0.413,0.06345454545454544,False,Mbp,60
Microglia,0.0045576305,0.021983583,0.573,0.427,0.427,0.09375,False,Mbp,60
Endocrine Cells,-0.5455713,0.057638407,0.0,1.0,0.0,0.0,True,Meg3,60
Myocytes,-0.14313497,0.02487971,0.0,1.0,0.0,0.0,True,Meg3,60
Neurons,-0.051162448,0.011566597,0.0,1.0,0.0,0.0,True,Meg3,60
Excitatory Neurons,-0.04691706,0.017290374,0.002,0.998,0.002,0.0005,True,Meg3,60
Oligodendrocyte Precursor Cells,0.024209375,0.01209076,0.983,0.017,0.017,0.0038000000000000004,True,Meg3,60
Neural Stem Cells,-0.019104473,0.018399384,0.149,0.851,0.149,0.027999999999999997,True,Meg3,60
Astrocytes,0.016821375,0.017275615,0.837,0.163,0.163,0.04728571428571428,True,Meg3,60
GABAergic Neurons,-0.024258988,0.026397092,0.178,0.822,0.178,0.06362499999999999,False,Meg3,60
Oligodendrocytes,0.008716555,0.010240774,0.802,0.198,0.198,0.07855555555555555,False,Meg3,60
Medium Spiny Neurons,-0.008901618,0.012550642,0.248,0.752,0.248,0.09549999999999999,False,Meg3,60
Microglia,6.298989e-05,0.018240998,0.489,0.511,0.489,0.13127272727272726,False,Meg3,60
Endothelial Cells,0.00073887757,0.030154703,0.51,0.49,0.49,0.16116666666666665,False,Meg3,60
Neural Stem Cells,0.08449072,0.019004658,1.0,0.0,0.0,0.0,True,Meis2,60
Medium Spiny Neurons,-0.01972532,0.010443099,0.021,0.979,0.021,0.0105,True,Meis2,60
Oligodendrocyte Precursor Cells,0.014153696,0.012059979,0.883,0.117,0.117,0.046000000000000006,True,Meis2,60
Neurons,0.012988819,0.0118160555,0.86,0.14,0.14,0.0695,False,Meis2,60
Oligodendrocytes,-0.009367702,0.009773684,0.161,0.839,0.161,0.08780000000000002,False,Meis2,60
Myocytes,0.010993013,0.022755235,0.678,0.322,0.322,0.12683333333333335,False,Meis2,60
Endocrine Cells,0.015268101,0.057458576,0.611,0.389,0.389,0.1642857142857143,False,Meis2,60
Endothelial Cells,-0.00731413,0.030388454,0.407,0.593,0.407,0.19462500000000002,False,Meis2,60
GABAergic Neurons,0.0043107285,0.021221185,0.592,0.408,0.408,0.21833333333333335,False,Meis2,60
Astrocytes,0.00023477129,0.017129993,0.525,0.475,0.475,0.244,False,Meis2,60
