,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Medium Spiny Neurons,0.00020473303,0.009583978,0.527,0.473,0.473,0.30336363636363634,False,Mmp15
GABAergic Neurons,-0.0008402354,0.019550003,0.503,0.497,0.497,0.31949999999999995,False,Mmp15
Oligodendrocytes,-0.096644364,0.010019351,0.0,1.0,0.0,0.0,True,Mog
Oligodendrocyte Precursor Cells,0.010956168,0.011283218,0.832,0.168,0.168,0.084,False,Mog
Myocytes,0.013923372,0.01876519,0.758,0.242,0.242,0.1366666666666667,False,Mog
Neurons,0.0076008225,0.013803793,0.712,0.288,0.288,0.1745,False,Mog
Medium Spiny Neurons,0.0050036516,0.00959659,0.711,0.289,0.289,0.19739999999999996,False,Mog
Excitatory Neurons,0.0043384465,0.012449249,0.635,0.365,0.365,0.2253333333333333,False,Mog
Endothelial Cells,-0.010095343,0.0310356,0.382,0.618,0.382,0.24771428571428572,False,Mog
Microglia,-0.0046932856,0.018080367,0.389,0.611,0.389,0.265375,False,Mog
Endocrine Cells,-0.00505341,0.027668145,0.431,0.569,0.431,0.2837777777777778,False,Mog
Astrocytes,0.0020299184,0.016255166,0.568,0.432,0.432,0.29860000000000003,False,Mog
Neural Stem Cells,0.0016466358,0.021467127,0.529,0.471,0.471,0.3142727272727273,False,Mog
GABAergic Neurons,-0.0013243097,0.0195121,0.496,0.504,0.496,0.3294166666666667,False,Mog
Oligodendrocytes,0.013242314,0.00989054,0.9,0.1,0.1,0.1,False,Mpzl1
Myocytes,0.019033492,0.018808864,0.842,0.158,0.158,0.129,False,Mpzl1
Oligodendrocyte Precursor Cells,0.011377399,0.0117795,0.829,0.171,0.171,0.14300000000000002,False,Mpzl1
Neurons,0.010043705,0.013795199,0.766,0.234,0.234,0.16575,False,Mpzl1
Endothelial Cells,-0.018206418,0.030697187,0.278,0.722,0.278,0.1882,False,Mpzl1
Endocrine Cells,0.014296714,0.02789061,0.704,0.296,0.296,0.2061666666666667,False,Mpzl1
Excitatory Neurons,0.0049097417,0.01246914,0.653,0.347,0.347,0.22628571428571428,False,Mpzl1
Astrocytes,0.0032979695,0.0163644,0.603,0.397,0.397,0.247625,False,Mpzl1
Neural Stem Cells,0.0025489694,0.02127714,0.549,0.451,0.451,0.2702222222222222,False,Mpzl1
Medium Spiny Neurons,0.00053737103,0.009571482,0.547,0.453,0.453,0.2885,False,Mpzl1
Microglia,-0.00062214385,0.018082436,0.473,0.527,0.473,0.30527272727272725,False,Mpzl1
GABAergic Neurons,-0.00081037113,0.019535603,0.505,0.495,0.495,0.32108333333333333,False,Mpzl1
Oligodendrocyte Precursor Cells,0.012932057,0.011595987,0.869,0.131,0.131,0.131,False,Msmo1
Astrocytes,-0.018299531,0.01717659,0.14,0.86,0.14,0.1355,False,Msmo1
Oligodendrocytes,-0.008266752,0.010097111,0.204,0.796,0.204,0.15833333333333333,False,Msmo1
Myocytes,0.008201485,0.018781012,0.668,0.332,0.332,0.20174999999999998,False,Msmo1
Neurons,0.005288338,0.013451723,0.662,0.338,0.338,0.229,False,Msmo1
Endothelial Cells,-0.011101419,0.030791197,0.361,0.639,0.361,0.251,False,Msmo1
Excitatory Neurons,0.004201815,0.0127388965,0.626,0.374,0.374,0.26857142857142857,False,Msmo1
Neural Stem Cells,-0.005037229,0.021245588,0.398,0.602,0.398,0.28475,False,Msmo1
Medium Spiny Neurons,-0.002130068,0.009514843,0.417,0.583,0.417,0.2994444444444444,False,Msmo1
Microglia,-0.0023039698,0.01820783,0.436,0.564,0.436,0.3131,False,Msmo1
Endocrine Cells,0.0025189507,0.027949225,0.541,0.459,0.459,0.32636363636363636,False,Msmo1
GABAergic Neurons,-0.0026985426,0.019792628,0.467,0.533,0.467,0.3380833333333333,False,Msmo1
Oligodendrocyte Precursor Cells,0.015125321,0.011324615,0.907,0.093,0.093,0.093,False,Msn
Myocytes,-0.020995662,0.018725919,0.136,0.864,0.136,0.1145,False,Msn
Neurons,0.010077307,0.013801434,0.767,0.233,0.233,0.154,False,Msn
Excitatory Neurons,0.0048803184,0.012441227,0.653,0.347,0.347,0.20224999999999999,False,Msn
Astrocytes,0.003720669,0.016339583,0.615,0.385,0.385,0.23879999999999998,False,Msn
Endocrine Cells,0.0075636837,0.027892333,0.612,0.388,0.388,0.26366666666666666,False,Msn
Oligodendrocytes,0.002528366,0.010300044,0.602,0.398,0.398,0.28285714285714286,False,Msn
Endothelial Cells,-0.007987553,0.030619284,0.4,0.6,0.4,0.2975,False,Msn
Medium Spiny Neurons,0.0018185729,0.009546691,0.59,0.41,0.41,0.31,False,Msn
Microglia,-0.001665037,0.018434178,0.453,0.547,0.453,0.3243,False,Msn
Neural Stem Cells,-0.0002790844,0.021264864,0.491,0.509,0.491,0.33945454545454545,False,Msn
GABAergic Neurons,-0.0013092404,0.019486578,0.496,0.504,0.496,0.35250000000000004,False,Msn
Endocrine Cells,0.28862414,0.031099603,1.0,0.0,0.0,0.0,True,Mt2
Myocytes,0.12627068,0.01919455,1.0,0.0,0.0,0.0,True,Mt2
Oligodendrocytes,0.0510629,0.010094869,1.0,0.0,0.0,0.0,True,Mt2
Medium Spiny Neurons,0.030949496,0.009616775,0.999,0.001,0.001,0.00025,True,Mt2
Neurons,0.033820864,0.012815212,0.996,0.004,0.004,0.001,True,Mt2
Oligodendrocyte Precursor Cells,0.031921886,0.01182034,0.995,0.005,0.005,0.0016666666666666668,True,Mt2
Astrocytes,0.045617472,0.019257944,0.988,0.012,0.012,0.0031428571428571426,True,Mt2
Microglia,0.026585681,0.01929101,0.914,0.086,0.086,0.013499999999999998,True,Mt2
Excitatory Neurons,0.013961078,0.012974998,0.855,0.145,0.145,0.02811111111111111,True,Mt2
Endothelial Cells,0.027473697,0.028985422,0.83,0.17,0.17,0.042300000000000004,True,Mt2
GABAergic Neurons,0.012701432,0.020356616,0.723,0.277,0.277,0.06363636363636364,False,Mt2
Neural Stem Cells,0.0031697298,0.01818348,0.575,0.425,0.425,0.09375,False,Mt2
Oligodendrocyte Precursor Cells,0.015667649,0.01129961,0.918,0.082,0.082,0.082,False,Mtus1
Neurons,0.010484033,0.013750182,0.775,0.225,0.225,0.1535,False,Mtus1
Myocytes,-0.012982671,0.018752841,0.249,0.751,0.249,0.18533333333333335,False,Mtus1
Astrocytes,0.0058853007,0.01630245,0.659,0.341,0.341,0.22425,False,Mtus1
Excitatory Neurons,0.00501231,0.012455158,0.654,0.346,0.346,0.2486,False,Mtus1
Endocrine Cells,0.010322912,0.027919682,0.652,0.348,0.348,0.2651666666666666,False,Mtus1
Neural Stem Cells,0.008277929,0.021412907,0.651,0.349,0.349,0.2771428571428571,False,Mtus1
Medium Spiny Neurons,0.0030479194,0.009536536,0.641,0.359,0.359,0.28737499999999994,False,Mtus1
Endothelial Cells,-0.00810424,0.030806446,0.4,0.6,0.4,0.2998888888888888,False,Mtus1
Microglia,-0.004175278,0.018191772,0.404,0.596,0.404,0.3102999999999999,False,Mtus1
Oligodendrocytes,-0.002796462,0.010190315,0.415,0.585,0.415,0.3198181818181818,False,Mtus1
GABAergic Neurons,0.0002054786,0.019542472,0.522,0.478,0.478,0.33299999999999996,False,Mtus1
Oligodendrocyte Precursor Cells,0.013369259,0.011429788,0.882,0.118,0.118,0.118,False,Myh9
Myocytes,-0.019147923,0.018738987,0.163,0.837,0.163,0.1405,False,Myh9
Neurons,0.010476287,0.01374686,0.775,0.225,0.225,0.16866666666666666,False,Myh9
Endocrine Cells,0.016712336,0.028131438,0.732,0.268,0.268,0.1935,False,Myh9
Excitatory Neurons,0.005704767,0.012534241,0.671,0.329,0.329,0.2206,False,Myh9
Astrocytes,0.005136751,0.016369967,0.645,0.355,0.355,0.243,False,Myh9
Oligodendrocytes,0.0033387723,0.010215543,0.63,0.37,0.37,0.2611428571428571,False,Myh9
Medium Spiny Neurons,0.0024849894,0.009518902,0.619,0.381,0.381,0.27612499999999995,False,Myh9
Endothelial Cells,-0.0066790907,0.030244645,0.413,0.587,0.413,0.2913333333333333,False,Myh9
Microglia,0.0041968217,0.018407568,0.585,0.415,0.415,0.30369999999999997,False,Myh9
Neural Stem Cells,0.0030282633,0.021370435,0.561,0.439,0.439,0.31599999999999995,False,Myh9
GABAergic Neurons,-0.00090832205,0.01958052,0.502,0.498,0.498,0.3311666666666666,False,Myh9
Oligodendrocyte Precursor Cells,0.012500134,0.011308115,0.866,0.134,0.134,0.134,False,Mylk
Myocytes,-0.018256912,0.018764967,0.179,0.821,0.179,0.1565,False,Mylk
Endocrine Cells,0.021098483,0.02805477,0.774,0.226,0.226,0.17966666666666667,False,Mylk
Neurons,0.009970381,0.013753861,0.766,0.234,0.234,0.19325,False,Mylk
Astrocytes,0.0041213804,0.01629446,0.628,0.372,0.372,0.229,False,Mylk
Excitatory Neurons,0.0035274122,0.0124898795,0.605,0.395,0.395,0.25666666666666665,False,Mylk
Endothelial Cells,-0.007522426,0.03026493,0.404,0.596,0.404,0.2777142857142857,False,Mylk
Microglia,-0.0024157304,0.018080741,0.434,0.566,0.434,0.29725,False,Mylk
Medium Spiny Neurons,0.001191331,0.0095501905,0.564,0.436,0.436,0.31266666666666665,False,Mylk
Neural Stem Cells,0.0031335833,0.021525173,0.562,0.438,0.438,0.32520000000000004,False,Mylk
Oligodendrocytes,-0.0019075779,0.010310729,0.446,0.554,0.446,0.3361818181818182,False,Mylk
GABAergic Neurons,-0.0011224556,0.019552257,0.499,0.501,0.499,0.34975,False,Mylk
Oligodendrocyte Precursor Cells,0.015046682,0.011478691,0.905,0.095,0.095,0.095,False,Myo10
Neurons,0.009804358,0.013801978,0.761,0.239,0.239,0.16699999999999998,False,Myo10
Endocrine Cells,0.015073336,0.027834814,0.716,0.284,0.284,0.20599999999999996,False,Myo10
Excitatory Neurons,0.004866039,0.012459751,0.653,0.347,0.347,0.24124999999999996,False,Myo10
Endothelial Cells,-0.007488633,0.030900756,0.407,0.593,0.407,0.2744,False,Myo10
Astrocytes,0.0028001654,0.016447103,0.588,0.412,0.412,0.2973333333333333,False,Myo10
Myocytes,-0.004230109,0.018726265,0.414,0.586,0.414,0.314,False,Myo10
Medium Spiny Neurons,0.00051499956,0.0095752,0.547,0.453,0.453,0.331375,False,Myo10
Neural Stem Cells,-0.0016173075,0.021345487,0.456,0.544,0.456,0.3452222222222222,False,Myo10
Microglia,-0.001408167,0.018079799,0.461,0.539,0.461,0.35679999999999995,False,Myo10
Oligodendrocytes,-0.000970088,0.010341069,0.474,0.526,0.474,0.3674545454545454,False,Myo10
GABAergic Neurons,-0.0012220396,0.019505281,0.496,0.504,0.496,0.3781666666666667,False,Myo10
Oligodendrocyte Precursor Cells,0.0138025815,0.01129571,0.892,0.108,0.108,0.108,False,Myo1c
Neurons,0.009958941,0.013771514,0.765,0.235,0.235,0.17149999999999999,False,Myo1c
Myocytes,-0.011529809,0.018760413,0.27,0.73,0.27,0.20433333333333334,False,Myo1c
Excitatory Neurons,0.0051627895,0.012471588,0.654,0.346,0.346,0.23975,False,Myo1c
Astrocytes,0.0048252353,0.016257016,0.641,0.359,0.359,0.2636,False,Myo1c
Neural Stem Cells,0.0041832374,0.021516915,0.582,0.418,0.418,0.28933333333333333,False,Myo1c
Endothelial Cells,-0.0053073107,0.03071685,0.434,0.566,0.434,0.31,False,Myo1c
Medium Spiny Neurons,0.00085189205,0.009547912,0.556,0.444,0.444,0.32675,False,Myo1c
Endocrine Cells,-0.002372176,0.027968021,0.472,0.528,0.472,0.34288888888888885,False,Myo1c
Oligodendrocytes,0.00025316342,0.01031994,0.517,0.483,0.483,0.3569,False,Myo1c
Microglia,0.0013437188,0.018158996,0.511,0.489,0.489,0.3689090909090909,False,Myo1c
GABAergic Neurons,-0.0010150949,0.019527843,0.5,0.5,0.5,0.3798333333333333,False,Myo1c
Oligodendrocytes,-0.011735657,0.009876338,0.108,0.892,0.108,0.108,False,Myo1d
Oligodendrocyte Precursor Cells,0.013385167,0.011247313,0.886,0.114,0.114,0.111,False,Myo1d
Endocrine Cells,0.030543555,0.028061075,0.858,0.142,0.142,0.12133333333333333,False,Myo1d
Neurons,0.009324363,0.01380622,0.753,0.247,0.247,0.15275,False,Myo1d
Excitatory Neurons,0.004738881,0.012442652,0.649,0.351,0.351,0.1924,False,Myo1d
Astrocytes,0.0039182613,0.016214421,0.622,0.378,0.378,0.2233333333333333,False,Myo1d
Myocytes,-0.005533043,0.01871525,0.378,0.622,0.378,0.2454285714285714,False,Myo1d
Endothelial Cells,-0.007602264,0.030876065,0.405,0.595,0.405,0.265375,False,Myo1d
Neural Stem Cells,0.0044222963,0.021518754,0.587,0.413,0.413,0.2817777777777778,False,Myo1d
Medium Spiny Neurons,0.0007909348,0.0095480895,0.555,0.445,0.445,0.2981,False,Myo1d
Microglia,-0.0016807376,0.01806455,0.453,0.547,0.453,0.31218181818181817,False,Myo1d
GABAergic Neurons,-0.0012007586,0.01949022,0.498,0.502,0.498,0.3276666666666666,False,Myo1d
Oligodendrocyte Precursor Cells,0.013692101,0.011269888,0.89,0.11,0.11,0.11,False,Myo1e
Neurons,0.009654757,0.013794278,0.758,0.242,0.242,0.176,False,Myo1e
Endocrine Cells,0.016466627,0.028042022,0.73,0.27,0.27,0.20733333333333334,False,Myo1e
Excitatory Neurons,0.0050909305,0.012466197,0.654,0.346,0.346,0.242,False,Myo1e
Neural Stem Cells,0.0072735413,0.021394618,0.636,0.364,0.364,0.26639999999999997,False,Myo1e
Astrocytes,0.0039774324,0.016326198,0.623,0.377,0.377,0.2848333333333333,False,Myo1e
Microglia,0.0054731346,0.018182551,0.618,0.382,0.382,0.29871428571428565,False,Myo1e
Oligodendrocytes,-0.003642051,0.010176366,0.392,0.608,0.392,0.31037499999999996,False,Myo1e
Endothelial Cells,-0.007531574,0.030887889,0.406,0.594,0.406,0.32099999999999995,False,Myo1e
Medium Spiny Neurons,0.00097292376,0.009547984,0.562,0.438,0.438,0.3327,False,Myo1e
Myocytes,0.001973365,0.018725466,0.552,0.448,0.448,0.3431818181818182,False,Myo1e
GABAergic Neurons,-0.0011444505,0.019562433,0.499,0.501,0.499,0.3561666666666667,False,Myo1e
Oligodendrocyte Precursor Cells,0.013617861,0.011263763,0.889,0.111,0.111,0.111,False,Naaa
Neurons,0.009525821,0.013806269,0.757,0.243,0.243,0.177,False,Naaa
Excitatory Neurons,0.005140644,0.012461298,0.654,0.346,0.346,0.2333333333333333,False,Naaa
Myocytes,0.007590979,0.018739777,0.653,0.347,0.347,0.26175,False,Naaa
Endocrine Cells,0.0068963706,0.027807992,0.605,0.395,0.395,0.2884,False,Naaa
Astrocytes,0.0032071287,0.0165091,0.6,0.4,0.4,0.307,False,Naaa
Endothelial Cells,-0.007896393,0.03096418,0.401,0.599,0.401,0.32042857142857145,False,Naaa
Neural Stem Cells,-0.0044681244,0.021437941,0.411,0.589,0.411,0.33175000000000004,False,Naaa
Microglia,-0.0023045058,0.018105865,0.436,0.564,0.436,0.3433333333333334,False,Naaa
Medium Spiny Neurons,0.0006984722,0.009572578,0.554,0.446,0.446,0.3536,False,Naaa
Oligodendrocytes,-0.00054863124,0.010321072,0.488,0.512,0.488,0.3658181818181819,False,Naaa
GABAergic Neurons,-0.0012565816,0.019514484,0.496,0.504,0.496,0.37666666666666676,False,Naaa
Oligodendrocyte Precursor Cells,0.014623842,0.011360274,0.901,0.099,0.099,0.099,False,Nde1
Neurons,0.009588445,0.013793577,0.757,0.243,0.243,0.17099999999999999,False,Nde1
Endocrine Cells,0.012602763,0.027870612,0.685,0.315,0.315,0.219,False,Nde1
Excitatory Neurons,0.004717497,0.012447088,0.649,0.351,0.351,0.252,False,Nde1
Astrocytes,0.0043050805,0.016354285,0.632,0.368,0.368,0.2752,False,Nde1
Oligodendrocytes,-0.0035604616,0.01016462,0.394,0.606,0.394,0.295,False,Nde1
Neural Stem Cells,0.005364057,0.021387689,0.599,0.401,0.401,0.31014285714285716,False,Nde1
Endothelial Cells,-0.0075056823,0.030948449,0.406,0.594,0.406,0.32212500000000005,False,Nde1
Medium Spiny Neurons,0.0014768415,0.009545622,0.578,0.422,0.422,0.3332222222222223,False,Nde1
Myocytes,-0.0026688601,0.018728651,0.459,0.541,0.459,0.34580000000000005,False,Nde1
Microglia,-0.00077444635,0.018126518,0.47,0.53,0.47,0.3570909090909092,False,Nde1
GABAergic Neurons,-0.0009336386,0.01949743,0.502,0.498,0.498,0.3688333333333334,False,Nde1
Oligodendrocyte Precursor Cells,0.013016498,0.011722763,0.868,0.132,0.132,0.132,False,Ndn
Neural Stem Cells,-0.018684544,0.020919904,0.187,0.813,0.187,0.1595,False,Ndn
Excitatory Neurons,0.009892701,0.012920946,0.777,0.223,0.223,0.18066666666666667,False,Ndn
Myocytes,0.012479307,0.01887664,0.728,0.272,0.272,0.20350000000000001,False,Ndn
Astrocytes,0.0061366437,0.016509835,0.661,0.339,0.339,0.2306,False,Ndn
Medium Spiny Neurons,0.0028289251,0.009506263,0.633,0.367,0.367,0.25333333333333335,False,Ndn
Neurons,-0.0040650903,0.012342749,0.378,0.622,0.378,0.2711428571428572,False,Ndn
Endothelial Cells,-0.007110937,0.030902987,0.409,0.591,0.409,0.288375,False,Ndn
Endocrine Cells,-0.0050290707,0.028094301,0.432,0.568,0.432,0.30433333333333334,False,Ndn
GABAergic Neurons,-0.0034123901,0.020463666,0.448,0.552,0.448,0.3187,False,Ndn
Oligodendrocytes,0.0006376615,0.010052346,0.531,0.469,0.469,0.33236363636363636,False,Ndn
Microglia,-0.00041997974,0.018201586,0.48,0.52,0.48,0.3446666666666666,False,Ndn
Myocytes,-0.104196616,0.018941825,0.0,1.0,0.0,0.0,True,Neat1
Oligodendrocyte Precursor Cells,0.01414131,0.011233808,0.899,0.101,0.101,0.0505,False,Neat1
Endocrine Cells,0.033528164,0.028075911,0.886,0.114,0.114,0.07166666666666667,False,Neat1
Neurons,0.010584486,0.013836821,0.776,0.224,0.224,0.10975000000000001,False,Neat1
Medium Spiny Neurons,0.003805437,0.009591925,0.66,0.34,0.34,0.15580000000000002,False,Neat1
Excitatory Neurons,0.005312182,0.012436193,0.658,0.342,0.342,0.18683333333333338,False,Neat1
Endothelial Cells,-0.010366302,0.030833827,0.376,0.624,0.376,0.2138571428571429,False,Neat1
Neural Stem Cells,0.0047916933,0.021356687,0.594,0.406,0.406,0.23787500000000006,False,Neat1
Oligodendrocytes,-0.002488667,0.009904487,0.424,0.576,0.424,0.2585555555555556,False,Neat1
Astrocytes,0.0012697933,0.016406205,0.553,0.447,0.447,0.27740000000000004,False,Neat1
Microglia,0.0014168088,0.018119898,0.513,0.487,0.487,0.2964545454545455,False,Neat1
GABAergic Neurons,-0.0006573203,0.019472178,0.505,0.495,0.495,0.31300000000000006,False,Neat1
Oligodendrocyte Precursor Cells,0.014066486,0.011447609,0.894,0.106,0.106,0.106,False,Nefh
Myocytes,0.016150095,0.01879776,0.795,0.205,0.205,0.1555,False,Nefh
Neurons,0.009714693,0.013262232,0.768,0.232,0.232,0.18100000000000002,False,Nefh
Endocrine Cells,0.014506035,0.027815746,0.708,0.292,0.292,0.20875,False,Nefh
Astrocytes,0.006759005,0.016385064,0.676,0.324,0.324,0.2318,False,Nefh
Excitatory Neurons,0.0038971992,0.012608589,0.616,0.384,0.384,0.2571666666666667,False,Nefh
Medium Spiny Neurons,-0.0030160134,0.009556038,0.389,0.611,0.389,0.276,False,Nefh
Neural Stem Cells,0.0056853644,0.021513911,0.611,0.389,0.389,0.290125,False,Nefh
Endothelial Cells,-0.009364,0.030965352,0.39,0.61,0.39,0.3012222222222223,False,Nefh
Oligodendrocytes,-0.0020511197,0.010209093,0.44,0.56,0.44,0.31510000000000005,False,Nefh
GABAergic Neurons,0.00053971546,0.020286942,0.528,0.472,0.472,0.32936363636363636,False,Nefh
Microglia,0.0010956449,0.018188056,0.502,0.498,0.498,0.3434166666666667,False,Nefh
Oligodendrocyte Precursor Cells,0.012993213,0.0112991845,0.877,0.123,0.123,0.123,False,Neurod6
Excitatory Neurons,0.010441026,0.012979397,0.787,0.213,0.213,0.16799999999999998,False,Neurod6
Neurons,0.008777091,0.01382634,0.735,0.265,0.265,0.20033333333333334,False,Neurod6
Astrocytes,0.0041988064,0.016230695,0.63,0.37,0.37,0.24275,False,Neurod6
Myocytes,0.0056500095,0.018710153,0.619,0.381,0.381,0.2704,False,Neurod6
Endothelial Cells,-0.0074411337,0.031056084,0.407,0.593,0.407,0.29316666666666663,False,Neurod6
Neural Stem Cells,0.0034642643,0.021561278,0.568,0.432,0.432,0.313,False,Neurod6
Medium Spiny Neurons,-0.0015083853,0.009586929,0.443,0.557,0.443,0.32925,False,Neurod6
Microglia,-0.0014642482,0.018095365,0.46,0.54,0.46,0.34377777777777774,False,Neurod6
Endocrine Cells,0.0020684258,0.027714318,0.538,0.462,0.462,0.3556,False,Neurod6
Oligodendrocytes,-0.0013556761,0.010333247,0.464,0.536,0.464,0.3654545454545455,False,Neurod6
GABAergic Neurons,-0.0010367061,0.019526651,0.5,0.5,0.5,0.3766666666666667,False,Neurod6
Oligodendrocyte Precursor Cells,0.01380791,0.011286482,0.893,0.107,0.107,0.107,False,Nfe2l2
Neurons,0.009937697,0.013803182,0.764,0.236,0.236,0.17149999999999999,False,Nfe2l2
Excitatory Neurons,0.004783963,0.01244315,0.65,0.35,0.35,0.23099999999999998,False,Nfe2l2
Astrocytes,0.0054529253,0.016397323,0.649,0.351,0.351,0.261,False,Nfe2l2
Myocytes,-0.0059424043,0.018765613,0.371,0.629,0.371,0.28300000000000003,False,Nfe2l2
Microglia,0.005868002,0.018315349,0.627,0.373,0.373,0.298,False,Nfe2l2
Endothelial Cells,-0.0060684434,0.030883262,0.425,0.575,0.425,0.31614285714285717,False,Nfe2l2
Medium Spiny Neurons,0.0010016958,0.009546091,0.562,0.438,0.438,0.33137500000000003,False,Nfe2l2
Neural Stem Cells,0.0030874168,0.021402007,0.562,0.438,0.438,0.34322222222222226,False,Nfe2l2
Endocrine Cells,0.0034343186,0.028059157,0.548,0.452,0.452,0.3541,False,Nfe2l2
Oligodendrocytes,0.00084037695,0.010265797,0.539,0.461,0.461,0.3638181818181819,False,Nfe2l2
GABAergic Neurons,-0.001100501,0.019487424,0.499,0.501,0.499,0.3750833333333334,False,Nfe2l2
Oligodendrocyte Precursor Cells,0.010299752,0.01169223,0.809,0.191,0.191,0.191,False,Nhsl1
Neural Stem Cells,0.018718513,0.021163123,0.804,0.196,0.196,0.1935,False,Nhsl1
Neurons,0.0106578125,0.013704969,0.78,0.22,0.22,0.20233333333333334,False,Nhsl1
Endocrine Cells,0.016502885,0.027979147,0.73,0.27,0.27,0.21925,False,Nhsl1
Myocytes,0.009535211,0.018765075,0.684,0.316,0.316,0.2386,False,Nhsl1
Excitatory Neurons,0.005253675,0.012505931,0.655,0.345,0.345,0.25633333333333336,False,Nhsl1
Endothelial Cells,-0.011571834,0.030671174,0.354,0.646,0.354,0.2702857142857143,False,Nhsl1
Astrocytes,0.003983812,0.01676695,0.62,0.38,0.38,0.284,False,Nhsl1
Microglia,-0.0011248554,0.018138511,0.466,0.534,0.466,0.3042222222222222,False,Nhsl1
Medium Spiny Neurons,0.0002019527,0.009536247,0.527,0.473,0.473,0.3211,False,Nhsl1
Oligodendrocytes,-0.00053998095,0.010279562,0.488,0.512,0.488,0.3362727272727273,False,Nhsl1
GABAergic Neurons,-0.0014929763,0.019550623,0.492,0.508,0.492,0.34925,False,Nhsl1
Oligodendrocytes,-0.026510503,0.009465268,0.003,0.997,0.003,0.003,True,Nkx6-2
Oligodendrocyte Precursor Cells,0.013250428,0.01126706,0.883,0.117,0.117,0.060000000000000005,False,Nkx6-2
Neurons,0.008632851,0.013809091,0.732,0.268,0.268,0.12933333333333333,False,Nkx6-2
Excitatory Neurons,0.0049337554,0.0124368,0.653,0.347,0.347,0.18375,False,Nkx6-2
Myocytes,0.005637115,0.018715259,0.619,0.381,0.381,0.2232,False,Nkx6-2
Endothelial Cells,-0.0091299135,0.03106418,0.393,0.607,0.393,0.2515,False,Nkx6-2
Medium Spiny Neurons,0.0015015573,0.009592403,0.579,0.421,0.421,0.27571428571428575,False,Nkx6-2
Neural Stem Cells,0.0034642785,0.021523304,0.568,0.432,0.432,0.29525,False,Nkx6-2
Endocrine Cells,0.003008078,0.027708245,0.544,0.456,0.456,0.3131111111111111,False,Nkx6-2
Microglia,-0.00139459,0.018072661,0.461,0.539,0.461,0.32789999999999997,False,Nkx6-2
Astrocytes,-0.0022291297,0.016313957,0.465,0.535,0.465,0.34036363636363637,False,Nkx6-2
GABAergic Neurons,-0.0013530242,0.019477444,0.496,0.504,0.496,0.35333333333333333,False,Nkx6-2
Oligodendrocytes,0.043759536,0.010017761,1.0,0.0,0.0,0.0,True,Nmu
Oligodendrocyte Precursor Cells,0.017486041,0.011238635,0.942,0.058,0.058,0.029,True,Nmu
Neurons,0.012669932,0.013831144,0.814,0.186,0.186,0.08133333333333333,False,Nmu
Excitatory Neurons,0.0064274683,0.012438872,0.699,0.301,0.301,0.13624999999999998,False,Nmu
Astrocytes,0.0076151285,0.016217822,0.691,0.309,0.309,0.17079999999999998,False,Nmu
Myocytes,0.0097545935,0.018724903,0.69,0.31,0.31,0.19399999999999998,False,Nmu
Neural Stem Cells,0.009372125,0.021545874,0.665,0.335,0.335,0.21414285714285713,False,Nmu
Medium Spiny Neurons,0.0024346407,0.0095920265,0.614,0.386,0.386,0.23562499999999997,False,Nmu
Endocrine Cells,0.005519648,0.027725924,0.587,0.413,0.413,0.2553333333333333,False,Nmu
Endothelial Cells,-0.0056794104,0.031072177,0.431,0.569,0.431,0.2729,False,Nmu
GABAergic Neurons,0.0006165653,0.01947628,0.529,0.471,0.471,0.2909090909090909,False,Nmu
Microglia,0.001458456,0.018084973,0.513,0.487,0.487,0.30724999999999997,False,Nmu
Oligodendrocyte Precursor Cells,0.015069995,0.011646418,0.902,0.098,0.098,0.098,False,Notch1
Neurons,0.009822574,0.013819294,0.761,0.239,0.239,0.16849999999999998,False,Notch1
Endocrine Cells,0.011877476,0.027849603,0.675,0.325,0.325,0.22066666666666665,False,Notch1
Excitatory Neurons,0.00486944,0.0124514755,0.653,0.347,0.347,0.25225,False,Notch1
Endothelial Cells,-0.009970728,0.030738503,0.382,0.618,0.382,0.2782,False,Notch1
Medium Spiny Neurons,0.0015295916,0.0095752,0.58,0.42,0.42,0.30183333333333334,False,Notch1
Myocytes,0.0018375716,0.018750237,0.552,0.448,0.448,0.3227142857142857,False,Notch1
Neural Stem Cells,-0.0019404,0.021172417,0.451,0.549,0.451,0.33875,False,Notch1
Astrocytes,-0.0025582218,0.01650297,0.454,0.546,0.454,0.35155555555555557,False,Notch1
Microglia,-0.0014047363,0.018124811,0.461,0.539,0.461,0.3625,False,Notch1
Oligodendrocytes,0.0004700692,0.010316344,0.523,0.477,0.477,0.3729090909090909,False,Notch1
GABAergic Neurons,-0.0012135895,0.019491555,0.496,0.504,0.496,0.3831666666666667,False,Notch1
Oligodendrocyte Precursor Cells,0.014514098,0.011286839,0.901,0.099,0.099,0.099,False,Notch2
Endocrine Cells,0.027579179,0.028155575,0.825,0.175,0.175,0.137,False,Notch2
Neurons,0.009803061,0.0137940645,0.761,0.239,0.239,0.171,False,Notch2
Excitatory Neurons,0.0050149746,0.012447922,0.654,0.346,0.346,0.21475,False,Notch2
Endothelial Cells,-0.006225676,0.03076703,0.423,0.577,0.423,0.2564,False,Notch2
Neural Stem Cells,-0.0035523013,0.021145022,0.424,0.576,0.424,0.2843333333333333,False,Notch2
Astrocytes,0.002262739,0.016543664,0.573,0.427,0.427,0.3047142857142857,False,Notch2
Medium Spiny Neurons,0.0013117541,0.009541856,0.57,0.43,0.43,0.320375,False,Notch2
